<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
GAZP;60;20170330;180000;128.9300000;128.9300000;128.2000000;128.5500000
GAZP;60;20170330;190000;128.5100000;128.5800000;128.2500000;128.4900000
GAZP;60;20170331;110000;128.4900000;128.6400000;127.8200000;127.9000000
GAZP;60;20170331;120000;127.9100000;128.4400000;127.9000000;128.2500000
GAZP;60;20170331;130000;128.2300000;128.3700000;127.9200000;128.1200000
GAZP;60;20170331;140000;128.1700000;128.2800000;127.7200000;127.8200000
GAZP;60;20170331;150000;127.8400000;128.1300000;127.8100000;127.9100000
GAZP;60;20170331;160000;127.8800000;128.0000000;127.7700000;127.7900000
GAZP;60;20170331;170000;127.8400000;127.9600000;127.4500000;127.7500000
GAZP;60;20170331;180000;127.7600000;127.8000000;126.8000000;127.5100000
GAZP;60;20170331;190000;127.5300000;127.9000000;127.2000000;127.9000000
GAZP;60;20170403;110000;128.0900000;128.1500000;127.4200000;127.7400000
GAZP;60;20170403;120000;127.7500000;128.3500000;127.5700000;127.8800000
GAZP;60;20170403;130000;127.9000000;128.2900000;127.8700000;128.1000000
GAZP;60;20170403;140000;128.1600000;128.5000000;128.1100000;128.2000000
GAZP;60;20170403;150000;128.1900000;128.3100000;127.9500000;128.1000000
GAZP;60;20170403;160000;128.0600000;128.0600000;127.4300000;127.6100000
GAZP;60;20170403;170000;127.6100000;127.7500000;127.0900000;127.3500000
GAZP;60;20170403;180000;127.3700000;127.6300000;127.1600000;127.4300000
GAZP;60;20170403;190000;127.4400000;127.4400000;127.0200000;127.2100000
GAZP;60;20170404;110000;127.5500000;127.6900000;127.2100000;127.4800000
GAZP;60;20170404;120000;127.4800000;127.5500000;126.8000000;127.0300000
GAZP;60;20170404;130000;127.0300000;127.3300000;126.9600000;127.2700000
GAZP;60;20170404;140000;127.3000000;128.1800000;127.1600000;127.8500000
GAZP;60;20170404;150000;127.8500000;128.2800000;127.7300000;128.1500000
GAZP;60;20170404;160000;128.1500000;128.2500000;127.6400000;127.8700000
GAZP;60;20170404;170000;127.9200000;127.9200000;127.3000000;127.5000000
GAZP;60;20170404;180000;127.5000000;128.6600000;127.4500000;128.5800000
GAZP;60;20170404;190000;128.6200000;128.9000000;128.2900000;128.8100000
GAZP;60;20170405;110000;128.8800000;129.6500000;128.8200000;129.3600000
GAZP;60;20170405;120000;129.3100000;129.7800000;129.0300000;129.7100000
GAZP;60;20170405;130000;129.7000000;129.9900000;129.6000000;129.8700000
GAZP;60;20170405;140000;129.8500000;130.2200000;129.5500000;130.1400000
GAZP;60;20170405;150000;130.1400000;131.2500000;130.0700000;131.0900000
GAZP;60;20170405;160000;131.0300000;131.0900000;130.4800000;130.5000000
GAZP;60;20170405;170000;130.5200000;130.9500000;130.5000000;130.8600000
GAZP;60;20170405;180000;130.8600000;130.9800000;130.2100000;130.5000000
GAZP;60;20170405;190000;130.5000000;130.6900000;130.1300000;130.6900000
GAZP;60;20170406;110000;130.1800000;130.5000000;129.5500000;129.9000000
GAZP;60;20170406;120000;129.8900000;130.5300000;129.6800000;130.4300000
GAZP;60;20170406;130000;130.4300000;130.9300000;129.8900000;130.7300000
GAZP;60;20170406;140000;130.7100000;130.7300000;130.1900000;130.4400000
GAZP;60;20170406;150000;130.4400000;130.5500000;130.0300000;130.1000000
GAZP;60;20170406;160000;130.0800000;130.6000000;129.9100000;130.5500000
GAZP;60;20170406;170000;130.5500000;130.5900000;130.1000000;130.3800000
GAZP;60;20170406;180000;130.3800000;130.4100000;129.9700000;130.2500000
GAZP;60;20170406;190000;130.2500000;130.5000000;130.0700000;130.5000000
GAZP;60;20170407;110000;129.7000000;129.8900000;128.7200000;128.8600000
GAZP;60;20170407;120000;128.8600000;128.9900000;128.2500000;128.8500000
GAZP;60;20170407;130000;128.8300000;128.9800000;128.3100000;128.4000000
GAZP;60;20170407;140000;128.3900000;128.5000000;127.8900000;128.4600000
GAZP;60;20170407;150000;128.4600000;128.5900000;128.2000000;128.3500000
GAZP;60;20170407;160000;128.3500000;128.4700000;127.9500000;128.2000000
GAZP;60;20170407;170000;128.1800000;128.3800000;127.8400000;128.2600000
GAZP;60;20170407;180000;128.2400000;128.9000000;128.1300000;128.7000000
GAZP;60;20170407;190000;128.7100000;128.9000000;128.5700000;128.7200000
GAZP;60;20170410;110000;128.1000000;128.4000000;126.5600000;127.0000000
GAZP;60;20170410;120000;127.0400000;127.2400000;125.8100000;125.9100000
GAZP;60;20170410;130000;125.9200000;126.3000000;125.8500000;126.2100000
GAZP;60;20170410;140000;126.1900000;126.5500000;125.8700000;126.3800000
GAZP;60;20170410;150000;126.3500000;126.8000000;126.2000000;126.6300000
GAZP;60;20170410;160000;126.6400000;126.8000000;126.3400000;126.5600000
GAZP;60;20170410;170000;126.5400000;126.8100000;126.4200000;126.5400000
GAZP;60;20170410;180000;126.5400000;126.7200000;126.3300000;126.4600000
GAZP;60;20170410;190000;126.4500000;126.4900000;126.1300000;126.1600000
GAZP;60;20170411;110000;125.9700000;127.4900000;125.8400000;127.3000000
GAZP;60;20170411;120000;127.3000000;127.6900000;126.7000000;127.3700000
GAZP;60;20170411;130000;127.3100000;127.4300000;126.7000000;126.8000000
GAZP;60;20170411;140000;126.7800000;127.2800000;126.6200000;126.9900000
GAZP;60;20170411;150000;127.0800000;127.2700000;126.9600000;127.2400000
GAZP;60;20170411;160000;127.2400000;127.4300000;126.6900000;126.8000000
GAZP;60;20170411;170000;126.8000000;126.8000000;125.9600000;126.1100000
GAZP;60;20170411;180000;126.1200000;126.1600000;125.5000000;125.7900000
GAZP;60;20170411;190000;125.7600000;126.0700000;125.6100000;126.0000000
GAZP;60;20170412;110000;127.0600000;127.4500000;126.1900000;126.2400000
GAZP;60;20170412;120000;126.2400000;126.4800000;125.8400000;126.1000000
GAZP;60;20170412;130000;126.1300000;126.2000000;125.6000000;125.7500000
GAZP;60;20170412;140000;125.7800000;125.7800000;125.3700000;125.6200000
GAZP;60;20170412;150000;125.5800000;125.7000000;125.1000000;125.3100000
GAZP;60;20170412;160000;125.3100000;125.8300000;125.2200000;125.3500000
GAZP;60;20170412;170000;125.3100000;125.4800000;124.7100000;124.7200000
GAZP;60;20170412;180000;124.7500000;125.1100000;124.7000000;124.8900000
GAZP;60;20170412;190000;124.8900000;125.0500000;124.6200000;125.0500000
GAZP;60;20170413;110000;125.6500000;125.9500000;124.5300000;124.6700000
GAZP;60;20170413;120000;124.7000000;124.7700000;123.6500000;123.8600000
GAZP;60;20170413;130000;123.8900000;124.7700000;123.6100000;124.3500000
GAZP;60;20170413;140000;124.3200000;124.5000000;123.7300000;124.0300000
GAZP;60;20170413;150000;124.0400000;124.2400000;123.7800000;124.0400000
GAZP;60;20170413;160000;124.0500000;124.2700000;123.5000000;123.6900000
GAZP;60;20170413;170000;123.7000000;124.5000000;123.5300000;124.2000000
GAZP;60;20170413;180000;124.2100000;124.6000000;123.8300000;124.0100000
GAZP;60;20170413;190000;123.9900000;124.9500000;123.9600000;124.5400000
GAZP;60;20170414;110000;124.2700000;124.3700000;123.6100000;123.8900000
GAZP;60;20170414;120000;123.8800000;124.2200000;123.7300000;124.1000000
GAZP;60;20170414;130000;124.1000000;124.3000000;123.8500000;124.0600000
GAZP;60;20170414;140000;124.0500000;124.2100000;123.9300000;124.1000000
GAZP;60;20170414;150000;124.1400000;124.1700000;124.0200000;124.0600000
GAZP;60;20170414;160000;124.0200000;124.1000000;123.6800000;123.7400000
GAZP;60;20170414;170000;123.7400000;123.7400000;122.9000000;123.2900000
GAZP;60;20170414;180000;123.2900000;123.3700000;122.9500000;123.0200000
GAZP;60;20170414;190000;123.0000000;123.0900000;122.6300000;122.8500000
GAZP;60;20170417;110000;123.0100000;123.4900000;122.7100000;123.2000000
GAZP;60;20170417;120000;123.2000000;123.2600000;122.2500000;122.8400000
GAZP;60;20170417;130000;122.8400000;123.3700000;122.5100000;123.2400000
GAZP;60;20170417;140000;123.2400000;123.3000000;123.0500000;123.1700000
GAZP;60;20170417;150000;123.2100000;123.4000000;122.9800000;123.3600000
GAZP;60;20170417;160000;123.3600000;123.9500000;123.3500000;123.9100000
GAZP;60;20170417;170000;123.9200000;123.9800000;123.4300000;123.8800000
GAZP;60;20170417;180000;123.8300000;123.9300000;123.5000000;123.6800000
GAZP;60;20170417;190000;123.7300000;124.0300000;123.6400000;123.7000000
GAZP;60;20170418;110000;124.0900000;124.3900000;123.5300000;123.7000000
GAZP;60;20170418;120000;123.7000000;124.1000000;123.0700000;123.2600000
GAZP;60;20170418;130000;123.2500000;123.6500000;122.9200000;123.2400000
GAZP;60;20170418;140000;123.2500000;123.4700000;122.9600000;123.2000000
GAZP;60;20170418;150000;123.2000000;123.6300000;123.0500000;123.2500000
GAZP;60;20170418;160000;123.2200000;123.2600000;122.5100000;122.7100000
GAZP;60;20170418;170000;122.7000000;123.1300000;122.5600000;123.0400000
GAZP;60;20170418;180000;123.0300000;123.1600000;122.0300000;122.5400000
GAZP;60;20170418;190000;122.5300000;122.7900000;122.1100000;122.2200000
GAZP;60;20170419;110000;122.3600000;122.8100000;121.2500000;122.6700000
GAZP;60;20170419;120000;122.6700000;122.7500000;121.8800000;122.1600000
GAZP;60;20170419;130000;122.1900000;123.1500000;122.1500000;122.9300000
GAZP;60;20170419;140000;122.9500000;123.1100000;122.6700000;123.0200000
GAZP;60;20170419;150000;123.0000000;123.0500000;122.2700000;122.3600000
GAZP;60;20170419;160000;122.3300000;122.6700000;122.1900000;122.4400000
GAZP;60;20170419;170000;122.4600000;122.7800000;122.2200000;122.3000000
GAZP;60;20170419;180000;122.2900000;122.6600000;121.7600000;121.7600000
GAZP;60;20170419;190000;121.7600000;122.0000000;121.5500000;121.5500000
GAZP;60;20170420;110000;121.3000000;121.9400000;121.0700000;121.1000000
GAZP;60;20170420;120000;121.1000000;121.5500000;120.8000000;121.2500000
GAZP;60;20170420;130000;121.2500000;121.3900000;121.0000000;121.1400000
GAZP;60;20170420;140000;121.1400000;121.2000000;120.6100000;120.7700000
GAZP;60;20170420;150000;120.8000000;121.1000000;120.5500000;121.0200000
GAZP;60;20170420;160000;121.0000000;121.2900000;120.8300000;121.0700000
GAZP;60;20170420;170000;121.0800000;121.8100000;120.9200000;121.3400000
GAZP;60;20170420;180000;121.3800000;121.7900000;121.2500000;121.6500000
GAZP;60;20170420;190000;121.6500000;121.9900000;121.4300000;121.9900000
GAZP;60;20170421;110000;122.1500000;122.8300000;122.1300000;122.8200000
GAZP;60;20170421;120000;122.8200000;123.6400000;122.8000000;123.4000000
GAZP;60;20170421;130000;123.3500000;123.6200000;123.1700000;123.4000000
GAZP;60;20170421;140000;123.3600000;123.4700000;123.0500000;123.3100000
GAZP;60;20170421;150000;123.3000000;123.5000000;122.6300000;123.0000000
GAZP;60;20170421;160000;123.0100000;123.5000000;122.7300000;123.4400000
GAZP;60;20170421;170000;123.4400000;123.4700000;123.0400000;123.3200000
GAZP;60;20170421;180000;123.3200000;123.3200000;122.5500000;122.6700000
GAZP;60;20170421;190000;122.6500000;123.0000000;122.4000000;123.0000000
GAZP;60;20170424;110000;123.5600000;125.1000000;123.3800000;124.0500000
GAZP;60;20170424;120000;124.0600000;124.6600000;124.0000000;124.5200000
GAZP;60;20170424;130000;124.5100000;124.6300000;123.7400000;123.9300000
GAZP;60;20170424;140000;123.9700000;124.3200000;123.6400000;123.8600000
GAZP;60;20170424;150000;123.8900000;124.0200000;123.6800000;123.8600000
GAZP;60;20170424;160000;123.9000000;125.4500000;123.8100000;125.4500000
GAZP;60;20170424;170000;125.4100000;128.0000000;125.2500000;126.9900000
GAZP;60;20170424;180000;126.9800000;127.7700000;126.6900000;127.5900000
GAZP;60;20170424;190000;127.6100000;128.4000000;127.5000000;128.0000000
GAZP;60;20170425;110000;128.5000000;129.4100000;127.9800000;129.1700000
GAZP;60;20170425;120000;129.2300000;129.5000000;128.8000000;129.3900000
GAZP;60;20170425;130000;129.3700000;129.9200000;128.8300000;129.3000000
GAZP;60;20170425;140000;129.3000000;129.8400000;129.2100000;129.5500000
GAZP;60;20170425;150000;129.5300000;130.7100000;129.5000000;130.3700000
GAZP;60;20170425;160000;130.3700000;130.6800000;130.2100000;130.6000000
GAZP;60;20170425;170000;130.6100000;131.7500000;130.5400000;131.4100000
GAZP;60;20170425;180000;131.3700000;131.4300000;130.2500000;130.7400000
GAZP;60;20170425;190000;130.7700000;130.9500000;130.2000000;130.2000000
GAZP;60;20170426;110000;130.1900000;132.1300000;130.0100000;132.0100000
GAZP;60;20170426;120000;132.0100000;132.3000000;131.0000000;131.3300000
GAZP;60;20170426;130000;131.3600000;132.3800000;131.3100000;132.3100000
GAZP;60;20170426;140000;132.3500000;132.5400000;131.8200000;132.1900000
GAZP;60;20170426;150000;132.1900000;132.4300000;131.6200000;131.9800000
GAZP;60;20170426;160000;132.0000000;132.7800000;131.8300000;132.7100000
GAZP;60;20170426;170000;132.7000000;132.8500000;132.4400000;132.7000000
GAZP;60;20170426;180000;132.7000000;133.1800000;132.2400000;133.0000000
GAZP;60;20170426;190000;133.0400000;134.0000000;132.8700000;133.4300000
GAZP;60;20170427;110000;133.3700000;134.1000000;132.6000000;133.3200000
GAZP;60;20170427;120000;133.3600000;134.4000000;133.2800000;133.8500000
GAZP;60;20170427;130000;133.8900000;134.2700000;133.4000000;133.8800000
GAZP;60;20170427;140000;133.8600000;134.6400000;133.4500000;134.1600000
GAZP;60;20170427;150000;134.1600000;135.5500000;134.1200000;135.3200000
GAZP;60;20170427;160000;135.3200000;135.5000000;134.6100000;135.5000000
GAZP;60;20170427;170000;135.4500000;136.6000000;135.1700000;135.9400000
GAZP;60;20170427;180000;135.9400000;136.1800000;133.8100000;133.8600000
GAZP;60;20170427;190000;133.8600000;133.9000000;132.2200000;133.4100000
GAZP;60;20170428;110000;136.0000000;137.7700000;135.2300000;135.8300000
GAZP;60;20170428;120000;135.8000000;136.2600000;135.6400000;136.0900000
GAZP;60;20170428;130000;136.0900000;136.1400000;135.0500000;135.7400000
GAZP;60;20170428;140000;135.7500000;136.0500000;135.5300000;136.0000000
GAZP;60;20170428;150000;136.0000000;136.0500000;135.6700000;135.9000000
GAZP;60;20170428;160000;135.9000000;136.7600000;135.8700000;136.1600000
GAZP;60;20170428;170000;136.1500000;136.5300000;135.6000000;136.4900000
GAZP;60;20170428;180000;136.5200000;137.0800000;136.2000000;136.6000000
GAZP;60;20170428;190000;136.6200000;137.3200000;136.6000000;136.7500000
GAZP;60;20170502;110000;137.2500000;138.2000000;136.7100000;137.8700000
GAZP;60;20170502;120000;137.8900000;138.4300000;137.8200000;137.9700000
GAZP;60;20170502;130000;137.9200000;138.3900000;137.6200000;137.7300000
GAZP;60;20170502;140000;137.7300000;138.1500000;137.3800000;137.7900000
GAZP;60;20170502;150000;137.7000000;137.8900000;137.4300000;137.8900000
GAZP;60;20170502;160000;137.9000000;137.9000000;137.5000000;137.7300000
GAZP;60;20170502;170000;137.7300000;138.2000000;137.6500000;137.9300000
GAZP;60;20170502;180000;137.9300000;137.9600000;136.8500000;136.8800000
GAZP;60;20170502;190000;136.8900000;137.0300000;136.2800000;136.5200000
GAZP;60;20170503;110000;136.4500000;136.9000000;135.1000000;135.2900000
GAZP;60;20170503;120000;135.3300000;136.0000000;135.2000000;135.7400000
GAZP;60;20170503;130000;135.7700000;137.0000000;135.6500000;136.3500000
GAZP;60;20170503;140000;136.3900000;137.4800000;136.2400000;137.3400000
GAZP;60;20170503;150000;137.3400000;137.7200000;137.2100000;137.5800000
GAZP;60;20170503;160000;137.5800000;138.0900000;137.4200000;137.8500000
GAZP;60;20170503;170000;137.8500000;137.9700000;136.6900000;136.9100000
GAZP;60;20170503;180000;136.9500000;137.0800000;135.2800000;135.6900000
GAZP;60;20170503;190000;135.6700000;136.2000000;135.6600000;135.8100000
GAZP;60;20170504;110000;135.8900000;135.9700000;134.3000000;134.7300000
GAZP;60;20170504;120000;134.7300000;136.4100000;134.5700000;135.9600000
GAZP;60;20170504;130000;135.9600000;136.2300000;135.5500000;135.8700000
GAZP;60;20170504;140000;135.8900000;135.9800000;135.1500000;135.7200000
GAZP;60;20170504;150000;135.7200000;136.3000000;135.6400000;135.8200000
GAZP;60;20170504;160000;135.8000000;135.9500000;135.0000000;135.5300000
GAZP;60;20170504;170000;135.5100000;135.6900000;134.7900000;134.8600000
GAZP;60;20170504;180000;134.9000000;135.5000000;134.7700000;135.3500000
GAZP;60;20170504;190000;135.3100000;135.3100000;134.8500000;134.9300000
GAZP;60;20170505;110000;133.7000000;134.9400000;133.5000000;133.9900000
GAZP;60;20170505;120000;133.9900000;134.3900000;133.7900000;134.0200000
GAZP;60;20170505;130000;134.0700000;134.0700000;132.9100000;133.1500000
GAZP;60;20170505;140000;133.2000000;133.5400000;133.0300000;133.3300000
GAZP;60;20170505;150000;133.3400000;133.5600000;133.1200000;133.3600000
GAZP;60;20170505;160000;133.3900000;133.7500000;133.1800000;133.4400000
GAZP;60;20170505;170000;133.4400000;133.9600000;133.3100000;133.4700000
GAZP;60;20170505;180000;133.4100000;134.2400000;133.3700000;134.0600000
GAZP;60;20170505;190000;134.0300000;134.4100000;134.0000000;134.4100000
GAZP;60;20170510;110000;134.9800000;135.3000000;134.3400000;134.5500000
GAZP;60;20170510;120000;134.5600000;134.5900000;133.7000000;134.4300000
GAZP;60;20170510;130000;134.4400000;135.2500000;134.3900000;134.9800000
GAZP;60;20170510;140000;134.9700000;135.4300000;134.9200000;135.1500000
GAZP;60;20170510;150000;135.1500000;135.2000000;134.7400000;134.9900000
GAZP;60;20170510;160000;134.9600000;135.1900000;134.5700000;134.7600000
GAZP;60;20170510;170000;134.7800000;134.7800000;133.6100000;133.9400000
GAZP;60;20170510;180000;133.9600000;134.3900000;133.5100000;134.1400000
GAZP;60;20170510;190000;134.0900000;134.3700000;133.8600000;134.1900000
GAZP;60;20170511;110000;134.5700000;134.7500000;133.2000000;133.2800000
GAZP;60;20170511;120000;133.2700000;133.4300000;132.5100000;133.0600000
GAZP;60;20170511;130000;133.1000000;133.3900000;132.8000000;132.9000000
GAZP;60;20170511;140000;132.9300000;133.0300000;132.7000000;132.9500000
GAZP;60;20170511;150000;132.9400000;133.0600000;132.6300000;132.7300000
GAZP;60;20170511;160000;132.7300000;132.8700000;132.2400000;132.7800000
GAZP;60;20170511;170000;132.7800000;132.9000000;131.0600000;131.2700000
GAZP;60;20170511;180000;131.2700000;131.6500000;130.3700000;131.0100000
GAZP;60;20170511;190000;131.0100000;131.7800000;130.8200000;131.1000000
GAZP;60;20170512;110000;131.4100000;131.8100000;130.5900000;131.1200000
GAZP;60;20170512;120000;131.1200000;131.6500000;130.4800000;130.7000000
GAZP;60;20170512;130000;130.7000000;131.1900000;130.4700000;130.6400000
GAZP;60;20170512;140000;130.6100000;131.2400000;130.2000000;131.1200000
GAZP;60;20170512;150000;131.1100000;131.8400000;130.9300000;131.5000000
GAZP;60;20170512;160000;131.5000000;132.1200000;131.5000000;132.0000000
GAZP;60;20170512;170000;132.0000000;132.3100000;131.3000000;131.4600000
GAZP;60;20170512;180000;131.4600000;131.8600000;131.2300000;131.7000000
GAZP;60;20170512;190000;131.6900000;132.5000000;131.5700000;132.5000000
GAZP;60;20170515;110000;132.7900000;133.9200000;132.7200000;132.8600000
GAZP;60;20170515;120000;132.8600000;133.2900000;132.5000000;133.0900000
GAZP;60;20170515;130000;133.1000000;133.6900000;129.2800000;131.0000000
GAZP;60;20170515;140000;131.0000000;131.7800000;130.6700000;131.7200000
GAZP;60;20170515;150000;131.7200000;131.8000000;130.0000000;130.7500000
GAZP;60;20170515;160000;130.8000000;131.0900000;129.9900000;130.5000000
GAZP;60;20170515;170000;130.4900000;130.9800000;130.3800000;130.7200000
GAZP;60;20170515;180000;130.7300000;131.5500000;130.5700000;131.4700000
GAZP;60;20170515;190000;131.5000000;131.5500000;131.2500000;131.5000000
GAZP;60;20170516;110000;131.4100000;132.1700000;130.2700000;131.9900000
GAZP;60;20170516;120000;131.9900000;133.0700000;131.9500000;132.7000000
GAZP;60;20170516;130000;132.7200000;132.9500000;132.1200000;132.2300000
GAZP;60;20170516;140000;132.2000000;132.7300000;131.7600000;132.2100000
